dataset,model,val_acc,activation,dropout_rate,hidden_units,learning_rate,num_layers,weight_decay,ff_dim,num_heads,pooling,kernel_size,num_filters,pooling_size,bidirectional,output_activation
BeetleFly,FCNN,0.875,gelu,0.1643375203836,121.0,0.0001047384386,2,0.0006227351117,,,,,,,,
BeetleFly,FCNN,0.725,tanh,0.5624341486215,95.0,0.0003002869756,3,3.2756894e-05,,,,,,,,
BeetleFly,FCNN,0.675,tanh,0.5624341486215,95.0,0.0003002869756,3,3.2756894e-05,,,,,,,,
BeetleFly,FCNN,0.775,tanh,0.5624341486215,95.0,0.0003002869756,3,3.2756894e-05,,,,,,,,
BeetleFly,FCNN,0.775,tanh,0.5624341486215,95.0,0.0003002869756,3,3.2756894e-05,,,,,,,,
BeetleFly,FCNN,0.875,tanh,0.5624341486215,95.0,0.0003002869756,3,3.2756894e-05,,,,,,,,
BeetleFly,FCNN,0.65,tanh,0.3440526606443,54.0,6.61821282e-05,3,1.48257375e-05,,,,,,,,
BeetleFly,FCNN,0.65,tanh,0.3440526606443,54.0,6.61821282e-05,3,1.48257375e-05,,,,,,,,
BeetleFly,FCNN,0.75,tanh,0.3440526606443,54.0,6.61821282e-05,3,1.48257375e-05,,,,,,,,
BeetleFly,FCNN,0.75,tanh,0.3440526606443,54.0,6.61821282e-05,3,1.48257375e-05,,,,,,,,
BeetleFly,FCNN,0.825,tanh,0.3440526606443,54.0,6.61821282e-05,3,1.48257375e-05,,,,,,,,
BeetleFly,FCNN,0.8,gelu,0.3564659077042,84.0,4.98572845e-05,1,8.34725661e-05,,,,,,,,
BeetleFly,FCNN,0.725,gelu,0.3564659077042,84.0,4.98572845e-05,1,8.34725661e-05,,,,,,,,
BeetleFly,FCNN,0.675,gelu,0.3564659077042,84.0,4.98572845e-05,1,8.34725661e-05,,,,,,,,
BeetleFly,FCNN,0.75,gelu,0.3564659077042,84.0,4.98572845e-05,1,8.34725661e-05,,,,,,,,
BeetleFly,FCNN,0.8,gelu,0.3564659077042,84.0,4.98572845e-05,1,8.34725661e-05,,,,,,,,
BeetleFly,FCNN,0.875,tanh,0.4141413345385,115.0,0.0004864460896,2,1.55767178e-05,,,,,,,,
BeetleFly,FCNN,0.725,tanh,0.4141413345385,115.0,0.0004864460896,2,1.55767178e-05,,,,,,,,
BeetleFly,FCNN,0.7,tanh,0.4141413345385,115.0,0.0004864460896,2,1.55767178e-05,,,,,,,,
BeetleFly,FCNN,0.775,tanh,0.4141413345385,115.0,0.0004864460896,2,1.55767178e-05,,,,,,,,
BeetleFly,FCNN,0.725,tanh,0.4141413345385,115.0,0.0004864460896,2,1.55767178e-05,,,,,,,,
BeetleFly,FCNN,0.95,gelu,0.4526099750305,39.0,2.42616205e-05,1,0.0099989303323,,,,,,,,
BeetleFly,FCNN,0.675,gelu,0.4526099750305,39.0,2.42616205e-05,1,0.0099989303323,,,,,,,,
BeetleFly,FCNN,0.625,gelu,0.4526099750305,39.0,2.42616205e-05,1,0.0099989303323,,,,,,,,
BeetleFly,FCNN,0.775,gelu,0.4526099750305,39.0,2.42616205e-05,1,0.0099989303323,,,,,,,,
BeetleFly,FCNN,0.65,gelu,0.4526099750305,39.0,2.42616205e-05,1,0.0099989303323,,,,,,,,
BeetleFly,FCNN,0.7,gelu,0.2780573070811,48.0,0.0003252047885,1,0.0009302168281,,,,,,,,
BeetleFly,FCNN,0.675,gelu,0.2780573070811,48.0,0.0003252047885,1,0.0009302168281,,,,,,,,
BeetleFly,FCNN,0.825,gelu,0.2780573070811,48.0,0.0003252047885,1,0.0009302168281,,,,,,,,
BeetleFly,FCNN,0.725,gelu,0.2780573070811,48.0,0.0003252047885,1,0.0009302168281,,,,,,,,
BeetleFly,FCNN,0.825,gelu,0.2780573070811,48.0,0.0003252047885,1,0.0009302168281,,,,,,,,
BeetleFly,FCNN,0.675,gelu,0.3069765786903,87.0,1.41157704e-05,1,3.82145799e-05,,,,,,,,
BeetleFly,FCNN,0.8,gelu,0.3069765786903,87.0,1.41157704e-05,1,3.82145799e-05,,,,,,,,
BeetleFly,FCNN,0.65,gelu,0.3069765786903,87.0,1.41157704e-05,1,3.82145799e-05,,,,,,,,
