dataset,model,val_acc,activation,dropout_rate,hidden_units,learning_rate,num_layers,weight_decay,ff_dim,num_heads,pooling,kernel_size,num_filters,pooling_size,bidirectional,output_activation
FaultDetectionB,FCNN,0.8787878751754761,relu,0.2116593749515,74.0,0.0003267675617,2,0.0032315068373,,,,,,,,
FaultDetectionB,FCNN,0.9272727251052857,relu,0.2116593749515,74.0,0.0003267675617,2,0.0032315068373,,,,,,,,
FaultDetectionB,FCNN,0.9030303001403809,relu,0.237058174095,45.0,0.000921830222,2,0.0002078255787,,,,,,,,
FaultDetectionB,FCNN,0.8787878751754761,relu,0.237058174095,45.0,0.000921830222,2,0.0002078255787,,,,,,,,
FaultDetectionB,FCNN,0.8787878751754761,relu,0.237058174095,45.0,0.000921830222,2,0.0002078255787,,,,,,,,
FaultDetectionB,FCNN,0.9515151500701904,relu,0.237058174095,45.0,0.000921830222,2,0.0002078255787,,,,,,,,
FaultDetectionB,FCNN,0.939393937587738,relu,0.237058174095,45.0,0.000921830222,2,0.0002078255787,,,,,,,,
FaultDetectionB,FCNN,0.9272727251052857,relu,0.2751696398672,62.0,0.0007771786562,3,4.05281379e-05,,,,,,,,
FaultDetectionB,FCNN,0.9151515126228332,relu,0.2751696398672,62.0,0.0007771786562,3,4.05281379e-05,,,,,,,,
FaultDetectionB,FCNN,0.9272727251052857,relu,0.2751696398672,62.0,0.0007771786562,3,4.05281379e-05,,,,,,,,
FaultDetectionB,FCNN,0.8909090876579284,relu,0.2751696398672,62.0,0.0007771786562,3,4.05281379e-05,,,,,,,,
FaultDetectionB,FCNN,0.8666666626930237,relu,0.2751696398672,62.0,0.0007771786562,3,4.05281379e-05,,,,,,,,
FaultDetectionB,FCNN,0.9151515126228332,relu,0.3855350201478,36.0,0.0001148376201,4,1.92851743e-05,,,,,,,,
FaultDetectionB,FCNN,0.7818181812763214,relu,0.3855350201478,36.0,0.0001148376201,4,1.92851743e-05,,,,,,,,
FaultDetectionB,FCNN,0.8666666626930237,relu,0.3855350201478,36.0,0.0001148376201,4,1.92851743e-05,,,,,,,,
FaultDetectionB,FCNN,0.8303030252456665,relu,0.3855350201478,36.0,0.0001148376201,4,1.92851743e-05,,,,,,,,
FaultDetectionB,FCNN,0.8909090876579284,relu,0.3855350201478,36.0,0.0001148376201,4,1.92851743e-05,,,,,,,,
FaultDetectionB,FCNN,0.9515151500701904,gelu,0.1643375203836,121.0,0.0001047384386,2,0.0006227351117,,,,,,,,
FaultDetectionB,FCNN,0.8303030252456665,gelu,0.1643375203836,121.0,0.0001047384386,2,0.0006227351117,,,,,,,,
FaultDetectionB,FCNN,0.8787878751754761,gelu,0.1643375203836,121.0,0.0001047384386,2,0.0006227351117,,,,,,,,
FaultDetectionB,FCNN,0.9030303001403809,gelu,0.1643375203836,121.0,0.0001047384386,2,0.0006227351117,,,,,,,,
FaultDetectionB,FCNN,0.8909090876579284,gelu,0.1643375203836,121.0,0.0001047384386,2,0.0006227351117,,,,,,,,
FaultDetectionB,FCNN,0.8666666626930237,tanh,0.5624341486215,95.0,0.0003002869756,3,3.2756894e-05,,,,,,,,
FaultDetectionB,FCNN,0.9151515126228332,tanh,0.5624341486215,95.0,0.0003002869756,3,3.2756894e-05,,,,,,,,
FaultDetectionB,FCNN,0.9272727251052857,tanh,0.5624341486215,95.0,0.0003002869756,3,3.2756894e-05,,,,,,,,
FaultDetectionB,FCNN,0.8666666626930237,tanh,0.5624341486215,95.0,0.0003002869756,3,3.2756894e-05,,,,,,,,
FaultDetectionB,FCNN,0.8909090876579284,tanh,0.5624341486215,95.0,0.0003002869756,3,3.2756894e-05,,,,,,,,
FaultDetectionB,FCNN,0.8666666626930237,tanh,0.3440526606443,54.0,6.61821282e-05,3,1.48257375e-05,,,,,,,,
FaultDetectionB,FCNN,0.8666666626930237,tanh,0.3440526606443,54.0,6.61821282e-05,3,1.48257375e-05,,,,,,,,
FaultDetectionB,FCNN,0.8909090876579284,tanh,0.3440526606443,54.0,6.61821282e-05,3,1.48257375e-05,,,,,,,,
FaultDetectionB,FCNN,0.9272727251052857,tanh,0.3440526606443,54.0,6.61821282e-05,3,1.48257375e-05,,,,,,,,
FaultDetectionB,FCNN,0.9151515126228332,tanh,0.3440526606443,54.0,6.61821282e-05,3,1.48257375e-05,,,,,,,,
