Model,Dataset,Hybrid_Name,Budget_Strategy,Dropout_Strategy,Constraint_Type,Constraint_Value,Performance_At_Timeout,Performance_At_Convergence,Performance_Gap,Performance_Retention,Relative_Performance_Gap,Budget_Utilization,Early_Stopping,Completed_Rounds
CNN,Adiac,Moderate_Gradual,Moderate,Gradual,max_epochs,1000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
CNN,Adiac,Moderate_Gradual,Moderate,Gradual,max_epochs,2000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,3
CNN,Adiac,Moderate_Gradual,Moderate,Gradual,max_epochs,5000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,4
CNN,Adiac,Moderate_Gradual,Moderate,Gradual,max_time_hours,10,1.000000,1.000000,0.000000,1.000000,0.000000,0.068272,False,4
CNN,Adiac,Moderate_Gradual,Moderate,Gradual,max_time_hours,24,1.000000,1.000000,0.000000,1.000000,0.000000,0.028447,False,4
CNN,Adiac,Moderate_Gradual,Moderate,Gradual,max_time_hours,72,1.000000,1.000000,0.000000,1.000000,0.000000,0.009482,False,4
CNN,Adiac,Moderate_TwoStage,Moderate,TwoStage,max_epochs,1000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
CNN,Adiac,Moderate_TwoStage,Moderate,TwoStage,max_epochs,2000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,3
CNN,Adiac,Moderate_TwoStage,Moderate,TwoStage,max_epochs,5000,0.600000,0.600000,0.000000,1.000000,0.000000,1.000000,True,4
CNN,Adiac,Moderate_TwoStage,Moderate,TwoStage,max_time_hours,10,0.200000,0.200000,0.000000,1.000000,0.000000,0.024829,False,4
CNN,Adiac,Moderate_TwoStage,Moderate,TwoStage,max_time_hours,24,0.200000,0.200000,0.000000,1.000000,0.000000,0.010346,False,4
CNN,Adiac,Moderate_TwoStage,Moderate,TwoStage,max_time_hours,72,0.200000,0.200000,0.000000,1.000000,0.000000,0.003449,False,4
CNN,Adiac,Aggressive_Linear,Aggressive,Linear,max_epochs,1000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
CNN,Adiac,Aggressive_Linear,Aggressive,Linear,max_epochs,2000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
CNN,Adiac,Aggressive_Linear,Aggressive,Linear,max_epochs,5000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,3
CNN,Adiac,Aggressive_Linear,Aggressive,Linear,max_time_hours,10,1.000000,1.000000,0.000000,1.000000,0.000000,0.058376,False,3
CNN,Adiac,Aggressive_Linear,Aggressive,Linear,max_time_hours,24,1.000000,1.000000,0.000000,1.000000,0.000000,0.024323,False,3
CNN,Adiac,Aggressive_Linear,Aggressive,Linear,max_time_hours,72,1.000000,1.000000,0.000000,1.000000,0.000000,0.008108,False,3
CNN,Adiac,Aggressive_Standard,Aggressive,Standard,max_epochs,1000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
CNN,Adiac,Aggressive_Standard,Aggressive,Standard,max_epochs,2000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
CNN,Adiac,Aggressive_Standard,Aggressive,Standard,max_epochs,5000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,3
CNN,Adiac,Aggressive_Standard,Aggressive,Standard,max_time_hours,10,1.000000,1.000000,0.000000,1.000000,0.000000,0.038520,False,3
CNN,Adiac,Aggressive_Standard,Aggressive,Standard,max_time_hours,24,1.000000,1.000000,0.000000,1.000000,0.000000,0.016050,False,3
CNN,Adiac,Aggressive_Standard,Aggressive,Standard,max_time_hours,72,1.000000,1.000000,0.000000,1.000000,0.000000,0.005350,False,3
CNN,Adiac,Aggressive_Aggressive,Aggressive,Aggressive,max_epochs,1000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
CNN,Adiac,Aggressive_Aggressive,Aggressive,Aggressive,max_epochs,2000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
CNN,Adiac,Aggressive_Aggressive,Aggressive,Aggressive,max_epochs,5000,1.000000,1.000000,0.000000,1.000000,0.000000,0.820000,False,3
CNN,Adiac,Aggressive_Aggressive,Aggressive,Aggressive,max_time_hours,10,1.000000,1.000000,0.000000,1.000000,0.000000,0.021008,False,3
CNN,Adiac,Aggressive_Aggressive,Aggressive,Aggressive,max_time_hours,24,1.000000,1.000000,0.000000,1.000000,0.000000,0.008753,False,3
CNN,Adiac,Aggressive_Aggressive,Aggressive,Aggressive,max_time_hours,72,1.000000,1.000000,0.000000,1.000000,0.000000,0.002918,False,3
CNN,Adiac,Aggressive_Gradual,Aggressive,Gradual,max_epochs,1000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
CNN,Adiac,Aggressive_Gradual,Aggressive,Gradual,max_epochs,2000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
CNN,Adiac,Aggressive_Gradual,Aggressive,Gradual,max_epochs,5000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,3
CNN,Adiac,Aggressive_Gradual,Aggressive,Gradual,max_time_hours,10,1.000000,1.000000,0.000000,1.000000,0.000000,0.066983,False,3
CNN,Adiac,Aggressive_Gradual,Aggressive,Gradual,max_time_hours,24,1.000000,1.000000,0.000000,1.000000,0.000000,0.027910,False,3
CNN,Adiac,Aggressive_Gradual,Aggressive,Gradual,max_time_hours,72,1.000000,1.000000,0.000000,1.000000,0.000000,0.009303,False,3
CNN,Adiac,Aggressive_TwoStage,Aggressive,TwoStage,max_epochs,1000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
CNN,Adiac,Aggressive_TwoStage,Aggressive,TwoStage,max_epochs,2000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
CNN,Adiac,Aggressive_TwoStage,Aggressive,TwoStage,max_epochs,5000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,3
CNN,Adiac,Aggressive_TwoStage,Aggressive,TwoStage,max_time_hours,10,1.000000,1.000000,0.000000,1.000000,0.000000,0.038520,False,3
CNN,Adiac,Aggressive_TwoStage,Aggressive,TwoStage,max_time_hours,24,1.000000,1.000000,0.000000,1.000000,0.000000,0.016050,False,3
CNN,Adiac,Aggressive_TwoStage,Aggressive,TwoStage,max_time_hours,72,1.000000,1.000000,0.000000,1.000000,0.000000,0.005350,False,3
CNN,Adiac,Conservative_Linear,Conservative,Linear,max_epochs,1000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
CNN,Adiac,Conservative_Linear,Conservative,Linear,max_epochs,2000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
CNN,Adiac,Conservative_Linear,Conservative,Linear,max_epochs,5000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,3
CNN,Adiac,Conservative_Linear,Conservative,Linear,max_time_hours,10,1.000000,1.000000,0.000000,1.000000,0.000000,0.081728,False,5
CNN,Adiac,Conservative_Linear,Conservative,Linear,max_time_hours,24,1.000000,1.000000,0.000000,1.000000,0.000000,0.034053,False,5
CNN,Adiac,Conservative_Linear,Conservative,Linear,max_time_hours,72,1.000000,1.000000,0.000000,1.000000,0.000000,0.011351,False,5
CNN,Adiac,Conservative_Standard,Conservative,Standard,max_epochs,1000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
CNN,Adiac,Conservative_Standard,Conservative,Standard,max_epochs,2000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
CNN,Adiac,Conservative_Standard,Conservative,Standard,max_epochs,5000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,3
CNN,Adiac,Conservative_Standard,Conservative,Standard,max_time_hours,10,1.000000,1.000000,0.000000,1.000000,0.000000,0.040645,False,5
CNN,Adiac,Conservative_Standard,Conservative,Standard,max_time_hours,24,1.000000,1.000000,0.000000,1.000000,0.000000,0.016935,False,5
CNN,Adiac,Conservative_Standard,Conservative,Standard,max_time_hours,72,1.000000,1.000000,0.000000,1.000000,0.000000,0.005645,False,5
CNN,Adiac,Conservative_Aggressive,Conservative,Aggressive,max_epochs,1000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
CNN,Adiac,Conservative_Aggressive,Conservative,Aggressive,max_epochs,2000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
CNN,Adiac,Conservative_Aggressive,Conservative,Aggressive,max_epochs,5000,0.600000,0.600000,0.000000,1.000000,0.000000,0.775000,False,4
CNN,Adiac,Conservative_Aggressive,Conservative,Aggressive,max_time_hours,10,0.600000,0.600000,0.000000,1.000000,0.000000,0.020869,False,4
CNN,Adiac,Conservative_Aggressive,Conservative,Aggressive,max_time_hours,24,0.600000,0.600000,0.000000,1.000000,0.000000,0.008695,False,4
CNN,Adiac,Conservative_Aggressive,Conservative,Aggressive,max_time_hours,72,0.600000,0.600000,0.000000,1.000000,0.000000,0.002898,False,4
CNN,Adiac,Conservative_Gradual,Conservative,Gradual,max_epochs,1000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
CNN,Adiac,Conservative_Gradual,Conservative,Gradual,max_epochs,2000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
CNN,Adiac,Conservative_Gradual,Conservative,Gradual,max_epochs,5000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,3
CNN,Adiac,Conservative_Gradual,Conservative,Gradual,max_time_hours,10,1.000000,1.000000,0.000000,1.000000,0.000000,0.114688,False,5
CNN,Adiac,Conservative_Gradual,Conservative,Gradual,max_time_hours,24,1.000000,1.000000,0.000000,1.000000,0.000000,0.047787,False,5
CNN,Adiac,Conservative_Gradual,Conservative,Gradual,max_time_hours,72,1.000000,1.000000,0.000000,1.000000,0.000000,0.015929,False,5
CNN,Adiac,Conservative_TwoStage,Conservative,TwoStage,max_epochs,1000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
CNN,Adiac,Conservative_TwoStage,Conservative,TwoStage,max_epochs,2000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
CNN,Adiac,Conservative_TwoStage,Conservative,TwoStage,max_epochs,5000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,3
CNN,Adiac,Conservative_TwoStage,Conservative,TwoStage,max_time_hours,10,0.600000,0.600000,0.000000,1.000000,0.000000,0.036082,False,4
CNN,Adiac,Conservative_TwoStage,Conservative,TwoStage,max_time_hours,24,0.600000,0.600000,0.000000,1.000000,0.000000,0.015034,False,4
CNN,Adiac,Conservative_TwoStage,Conservative,TwoStage,max_time_hours,72,0.600000,0.600000,0.000000,1.000000,0.000000,0.005011,False,4
CNN,Adiac,VeryAggressive_Linear,VeryAggressive,Linear,max_epochs,1000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
CNN,Adiac,VeryAggressive_Linear,VeryAggressive,Linear,max_epochs,2000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
CNN,Adiac,VeryAggressive_Linear,VeryAggressive,Linear,max_epochs,5000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
CNN,Adiac,VeryAggressive_Linear,VeryAggressive,Linear,max_time_hours,10,1.000000,1.000000,0.000000,1.000000,0.000000,0.077148,False,3
CNN,Adiac,VeryAggressive_Linear,VeryAggressive,Linear,max_time_hours,24,1.000000,1.000000,0.000000,1.000000,0.000000,0.032145,False,3
CNN,Adiac,VeryAggressive_Linear,VeryAggressive,Linear,max_time_hours,72,1.000000,1.000000,0.000000,1.000000,0.000000,0.010715,False,3
CNN,Adiac,VeryAggressive_Standard,VeryAggressive,Standard,max_epochs,1000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
CNN,Adiac,VeryAggressive_Standard,VeryAggressive,Standard,max_epochs,2000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
CNN,Adiac,VeryAggressive_Standard,VeryAggressive,Standard,max_epochs,5000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
CNN,Adiac,VeryAggressive_Standard,VeryAggressive,Standard,max_time_hours,10,1.000000,1.000000,0.000000,1.000000,0.000000,0.057291,False,3
CNN,Adiac,VeryAggressive_Standard,VeryAggressive,Standard,max_time_hours,24,1.000000,1.000000,0.000000,1.000000,0.000000,0.023871,False,3
CNN,Adiac,VeryAggressive_Standard,VeryAggressive,Standard,max_time_hours,72,1.000000,1.000000,0.000000,1.000000,0.000000,0.007957,False,3
CNN,Adiac,VeryAggressive_Aggressive,VeryAggressive,Aggressive,max_epochs,1000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
CNN,Adiac,VeryAggressive_Aggressive,VeryAggressive,Aggressive,max_epochs,2000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
CNN,Adiac,VeryAggressive_Aggressive,VeryAggressive,Aggressive,max_epochs,5000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
CNN,Adiac,VeryAggressive_Aggressive,VeryAggressive,Aggressive,max_time_hours,10,1.000000,1.000000,0.000000,1.000000,0.000000,0.039779,False,3
CNN,Adiac,VeryAggressive_Aggressive,VeryAggressive,Aggressive,max_time_hours,24,1.000000,1.000000,0.000000,1.000000,0.000000,0.016575,False,3
CNN,Adiac,VeryAggressive_Aggressive,VeryAggressive,Aggressive,max_time_hours,72,1.000000,1.000000,0.000000,1.000000,0.000000,0.005525,False,3
CNN,Adiac,VeryAggressive_Gradual,VeryAggressive,Gradual,max_epochs,1000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
CNN,Adiac,VeryAggressive_Gradual,VeryAggressive,Gradual,max_epochs,2000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
CNN,Adiac,VeryAggressive_Gradual,VeryAggressive,Gradual,max_epochs,5000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
CNN,Adiac,VeryAggressive_Gradual,VeryAggressive,Gradual,max_time_hours,10,1.000000,1.000000,0.000000,1.000000,0.000000,0.085755,False,3
CNN,Adiac,VeryAggressive_Gradual,VeryAggressive,Gradual,max_time_hours,24,1.000000,1.000000,0.000000,1.000000,0.000000,0.035731,False,3
CNN,Adiac,VeryAggressive_Gradual,VeryAggressive,Gradual,max_time_hours,72,1.000000,1.000000,0.000000,1.000000,0.000000,0.011910,False,3
CNN,Adiac,VeryAggressive_TwoStage,VeryAggressive,TwoStage,max_epochs,1000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
CNN,Adiac,VeryAggressive_TwoStage,VeryAggressive,TwoStage,max_epochs,2000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
CNN,Adiac,VeryAggressive_TwoStage,VeryAggressive,TwoStage,max_epochs,5000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
CNN,Adiac,VeryAggressive_TwoStage,VeryAggressive,TwoStage,max_time_hours,10,1.000000,1.000000,0.000000,1.000000,0.000000,0.057291,False,3
CNN,Adiac,VeryAggressive_TwoStage,VeryAggressive,TwoStage,max_time_hours,24,1.000000,1.000000,0.000000,1.000000,0.000000,0.023871,False,3
CNN,Adiac,VeryAggressive_TwoStage,VeryAggressive,TwoStage,max_time_hours,72,1.000000,1.000000,0.000000,1.000000,0.000000,0.007957,False,3
CNN,Adiac,Standard_Linear,Standard,Linear,max_epochs,1000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,3
CNN,Adiac,Standard_Linear,Standard,Linear,max_epochs,2000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,4
CNN,Adiac,Standard_Linear,Standard,Linear,max_epochs,5000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,5
CNN,Adiac,Standard_Linear,Standard,Linear,max_time_hours,10,0.800000,0.800000,0.000000,1.000000,0.000000,0.035407,False,6
CNN,Adiac,Standard_Linear,Standard,Linear,max_time_hours,24,0.800000,0.800000,0.000000,1.000000,0.000000,0.014753,False,6
CNN,Adiac,Standard_Linear,Standard,Linear,max_time_hours,72,0.800000,0.800000,0.000000,1.000000,0.000000,0.004918,False,6
CNN,Adiac,Standard_Standard,Standard,Standard,max_epochs,1000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,3
CNN,Adiac,Standard_Standard,Standard,Standard,max_epochs,2000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,4
CNN,Adiac,Standard_Standard,Standard,Standard,max_epochs,5000,0.800000,0.800000,0.000000,1.000000,0.000000,0.684000,False,7
CNN,Adiac,Standard_Standard,Standard,Standard,max_time_hours,10,0.800000,0.800000,0.000000,1.000000,0.000000,0.015452,False,7
CNN,Adiac,Standard_Standard,Standard,Standard,max_time_hours,24,0.800000,0.800000,0.000000,1.000000,0.000000,0.006438,False,7
CNN,Adiac,Standard_Standard,Standard,Standard,max_time_hours,72,0.800000,0.800000,0.000000,1.000000,0.000000,0.002146,False,7
CNN,Adiac,Standard_Aggressive,Standard,Aggressive,max_epochs,1000,0.200000,0.600000,0.400000,0.333333,0.666667,1.000000,True,4
CNN,Adiac,Standard_Aggressive,Standard,Aggressive,max_epochs,2000,0.600000,0.600000,0.000000,1.000000,0.000000,0.525000,False,4
CNN,Adiac,Standard_Aggressive,Standard,Aggressive,max_epochs,5000,0.600000,0.600000,0.000000,1.000000,0.000000,0.210000,False,4
CNN,Adiac,Standard_Aggressive,Standard,Aggressive,max_time_hours,10,0.600000,0.600000,0.000000,1.000000,0.000000,0.005451,False,4
CNN,Adiac,Standard_Aggressive,Standard,Aggressive,max_time_hours,24,0.600000,0.600000,0.000000,1.000000,0.000000,0.002271,False,4
CNN,Adiac,Standard_Aggressive,Standard,Aggressive,max_time_hours,72,0.600000,0.600000,0.000000,1.000000,0.000000,0.000757,False,4
CNN,Adiac,Standard_Gradual,Standard,Gradual,max_epochs,1000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,3
CNN,Adiac,Standard_Gradual,Standard,Gradual,max_epochs,2000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,3
CNN,Adiac,Standard_Gradual,Standard,Gradual,max_epochs,5000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,5
CNN,Adiac,Standard_Gradual,Standard,Gradual,max_time_hours,10,1.000000,1.000000,0.000000,1.000000,0.000000,0.092033,False,7
CNN,Adiac,Standard_Gradual,Standard,Gradual,max_time_hours,24,1.000000,1.000000,0.000000,1.000000,0.000000,0.038347,False,7
CNN,Adiac,Standard_Gradual,Standard,Gradual,max_time_hours,72,1.000000,1.000000,0.000000,1.000000,0.000000,0.012782,False,7
CNN,Adiac,Standard_TwoStage,Standard,TwoStage,max_epochs,1000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,3
CNN,Adiac,Standard_TwoStage,Standard,TwoStage,max_epochs,2000,0.200000,0.600000,0.400000,0.333333,0.666667,1.000000,True,4
CNN,Adiac,Standard_TwoStage,Standard,TwoStage,max_epochs,5000,0.600000,0.600000,0.000000,1.000000,0.000000,0.420000,False,4
CNN,Adiac,Standard_TwoStage,Standard,TwoStage,max_time_hours,10,0.600000,0.600000,0.000000,1.000000,0.000000,0.010661,False,4
CNN,Adiac,Standard_TwoStage,Standard,TwoStage,max_time_hours,24,0.600000,0.600000,0.000000,1.000000,0.000000,0.004442,False,4
CNN,Adiac,Standard_TwoStage,Standard,TwoStage,max_time_hours,72,0.600000,0.600000,0.000000,1.000000,0.000000,0.001481,False,4
CNN,ArrowHead,Moderate_Linear,Moderate,Linear,max_epochs,1000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
CNN,ArrowHead,Moderate_Linear,Moderate,Linear,max_epochs,2000,0.800000,1.000000,0.200000,0.800000,0.200000,1.000000,True,3
CNN,ArrowHead,Moderate_Linear,Moderate,Linear,max_epochs,5000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,4
CNN,ArrowHead,Moderate_Linear,Moderate,Linear,max_time_hours,10,1.000000,1.000000,0.000000,1.000000,0.000000,0.014311,False,4
CNN,ArrowHead,Moderate_Linear,Moderate,Linear,max_time_hours,24,1.000000,1.000000,0.000000,1.000000,0.000000,0.005963,False,4
CNN,ArrowHead,Moderate_Linear,Moderate,Linear,max_time_hours,72,1.000000,1.000000,0.000000,1.000000,0.000000,0.001988,False,4
CNN,ArrowHead,Moderate_Standard,Moderate,Standard,max_epochs,1000,0.600000,1.000000,0.400000,0.600000,0.400000,1.000000,True,2
CNN,ArrowHead,Moderate_Standard,Moderate,Standard,max_epochs,2000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,3
CNN,ArrowHead,Moderate_Standard,Moderate,Standard,max_epochs,5000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,4
CNN,ArrowHead,Moderate_Standard,Moderate,Standard,max_time_hours,10,1.000000,1.000000,0.000000,1.000000,0.000000,0.006833,False,4
CNN,ArrowHead,Moderate_Standard,Moderate,Standard,max_time_hours,24,1.000000,1.000000,0.000000,1.000000,0.000000,0.002847,False,4
CNN,ArrowHead,Moderate_Standard,Moderate,Standard,max_time_hours,72,1.000000,1.000000,0.000000,1.000000,0.000000,0.000949,False,4
CNN,ArrowHead,Moderate_Aggressive,Moderate,Aggressive,max_epochs,1000,0.000000,0.600000,0.600000,0.000000,1.000000,1.000000,True,2
CNN,ArrowHead,Moderate_Aggressive,Moderate,Aggressive,max_epochs,2000,0.200000,0.600000,0.400000,0.333333,0.666667,1.000000,True,4
CNN,ArrowHead,Moderate_Aggressive,Moderate,Aggressive,max_epochs,5000,0.600000,0.600000,0.000000,1.000000,0.000000,0.440000,False,4
CNN,ArrowHead,Moderate_Aggressive,Moderate,Aggressive,max_time_hours,10,0.600000,0.600000,0.000000,1.000000,0.000000,0.003018,False,4
CNN,ArrowHead,Moderate_Aggressive,Moderate,Aggressive,max_time_hours,24,0.600000,0.600000,0.000000,1.000000,0.000000,0.001258,False,4
CNN,ArrowHead,Moderate_Aggressive,Moderate,Aggressive,max_time_hours,72,0.600000,0.600000,0.000000,1.000000,0.000000,0.000419,False,4
CNN,ArrowHead,Moderate_Gradual,Moderate,Gradual,max_epochs,1000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
CNN,ArrowHead,Moderate_Gradual,Moderate,Gradual,max_epochs,2000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,3
CNN,ArrowHead,Moderate_Gradual,Moderate,Gradual,max_epochs,5000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,4
CNN,ArrowHead,Moderate_Gradual,Moderate,Gradual,max_time_hours,10,1.000000,1.000000,0.000000,1.000000,0.000000,0.018756,False,4
CNN,ArrowHead,Moderate_Gradual,Moderate,Gradual,max_time_hours,24,1.000000,1.000000,0.000000,1.000000,0.000000,0.007815,False,4
CNN,ArrowHead,Moderate_Gradual,Moderate,Gradual,max_time_hours,72,1.000000,1.000000,0.000000,1.000000,0.000000,0.002605,False,4
CNN,ArrowHead,Moderate_TwoStage,Moderate,TwoStage,max_epochs,1000,0.600000,1.000000,0.400000,0.600000,0.400000,1.000000,True,2
CNN,ArrowHead,Moderate_TwoStage,Moderate,TwoStage,max_epochs,2000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,3
CNN,ArrowHead,Moderate_TwoStage,Moderate,TwoStage,max_epochs,5000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,4
CNN,ArrowHead,Moderate_TwoStage,Moderate,TwoStage,max_time_hours,10,1.000000,1.000000,0.000000,1.000000,0.000000,0.006833,False,4
CNN,ArrowHead,Moderate_TwoStage,Moderate,TwoStage,max_time_hours,24,1.000000,1.000000,0.000000,1.000000,0.000000,0.002847,False,4
CNN,ArrowHead,Moderate_TwoStage,Moderate,TwoStage,max_time_hours,72,1.000000,1.000000,0.000000,1.000000,0.000000,0.000949,False,4
CNN,ArrowHead,Aggressive_Linear,Aggressive,Linear,max_epochs,1000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
CNN,ArrowHead,Aggressive_Linear,Aggressive,Linear,max_epochs,2000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,2
CNN,ArrowHead,Aggressive_Linear,Aggressive,Linear,max_epochs,5000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,True,3
CNN,ArrowHead,Aggressive_Linear,Aggressive,Linear,max_time_hours,10,1.000000,1.000000,0.000000,1.000000,0.000000,0.016034,False,3
